Year,Town,Type,Return,Exempt,MarJnt,Single,MarSep,HdHous,AGI,FedTI,VTI,NetVTax
2013,Barre Town,Grand Total,4122,7632,1852,1858,71,341,228930573,155880036,156561354,7114235
2013,Barton,Grand Total,894,1665,356,427,21,90,32384365,19335282,19366883,816985
2013,Belvidere,Grand Total,164,326,68,79,2,15,7049431,4450511,4436154,178960
2013,Bennington,Grand Total,7069,12326,2265,3823,100,881,301376401,193888006,195929471,7987739
2013,Benson,Grand Total,469,868,206,216,5,42,19678501,12430000,12439804,510244
2013,Berkshire,Grand Total,660,1321,297,278,10,75,29736645,19089883,19037749,932957
2013,Berlin,Grand Total,1280,2326,518,598,24,140,86362669,62890432,64304031,3286032
2013,Bethel,Grand Total,1032,1883,423,497,19,93,45860975,29380668,30291185,1289290
2013,Bloomfield,Grand Total,100,168,43,48,1,8,3499801,1987003,1955251,74717
2013,Bolton,Grand Total,572,1074,249,267,12,44,36113201,25433835,25644550,1185579
2013,Bradford,Grand Total,1352,2464,513,653,15,171,62112230,42508098,42918982,2030508
2013,Braintree,Grand Total,569,1042,240,258,8,63,21095144,13700800,13598727,520984
2013,Brandon,Grand Total,2050,3674,801,1026,39,184,87457147,56945649,57016060,2447970
2013,Brattleboro,Grand Total,5910,9827,1755,3340,109,706,283418078,187936559,191364110,8528799
2013,Bridgewater,Grand Total,438,768,193,205,13,27,22724728,14963593,15034599,720408
2013,Bridport,Grand Total,618,1142,263,298,10,47,37226529,26804470,25343219,1281990
2013,Brighton,Grand Total,511,923,213,242,6,50,15547262,8822473,8825486,313099
2013,Bristol,Grand Total,1897,3449,759,929,36,173,92633626,61781269,61615847,2659214
2013,Brookfield,Grand Total,593,1109,296,248,9,40,36387380,25266737,25751203,1266789
2013,Brookline,Grand Total,252,488,122,111,1,18,11919395,7419145,7369634,281249
2013,Brownington,Grand Total,420,832,195,181,4,40,15263985,8512873,8452256,321622
2013,Brunswick,Grand Total,15,26,6,8,0,1,236561,37155,37155,1348
2013,Burke,Grand Total,802,1492,353,362,20,67,37711910,24146836,24289866,1075648
2013,Burlington,Grand Total,18460,28261,4718,12273,259,1210,1006667065,698547301,717359552,34879646
2013,Cabot,Grand Total,658,1279,296,298,3,61,28114062,17466946,17496081,726677
2013,Calais,Grand Total,835,1523,364,385,16,70,48470564,33936730,33693695,1557244
2013,Cambridge,Grand Total,1978,3555,786,988,37,167,100995230,68539131,68614459,3029416
2013,Canaan,Grand Total,400,747,191,162,11,36,14985808,8654071,8602649,331667
2013,Castleton,Grand Total,1814,3167,726,913,33,142,86906767,57161380,57371227,2434885
2013,Cavendish,Grand Total,633,1134,266,307,17,43,27483904,17642488,17588611,698571
2013,Charleston,Grand Total,485,901,204,217,17,47,16666403,9230304,9143355,344168
2013,Charlotte,Grand Total,1924,3847,989,803,29,103,287632838,240204103,253620404,16533839
2013,Chelsea,Grand Total,574,1101,263,259,8,44,27199912,17399299,17350551,724786
2013,Chester,Grand Total,1558,2840,658,720,36,144,71802178,48282974,49129340,2130433
2013,Chittenden,Grand Total,2810,3938,555,2001,52,202,118648236,79112331,80374453,3493761
2013,Clarendon,Grand Total,1313,2315,535,653,21,104,61968745,40166617,40077203,1704735
2013,Colchester,Grand Total,8251,14599,3175,4231,112,733,541957726,387077411,385416965,18646000
2013,Concord,Grand Total,566,1049,220,265,9,72,20416917,11776827,11709429,443529
2013,Corinth,Grand Total,665,1230,278,304,8,75,27404018,16931838,16885831,707988
2013,Cornwall,Grand Total,571,1135,298,240,4,29,49151431,34304836,35943619,1912428
2013,Coventry,Grand Total,469,945,233,187,0,49,20141419,12780260,12693297,546298
2013,Craftsbury,Grand Total,605,1049,249,310,10,36,25548903,15673942,15589736,698480
2013,Danby,Grand Total,618,1175,291,268,7,52,28022982,17936201,18062015,731906
2013,Danville,Grand Total,1147,2108,513,526,16,92,63644973,43525377,43559852,2110321
2013,Derby,Grand Total,2326,4312,991,1064,35,236,111543611,74405624,75267344,3568954
2013,Dorset,Grand Total,1047,1892,448,502,20,77,80731062,58390085,61361561,3221518
2013,Dover,Grand Total,711,1192,272,361,21,57,31558879,22156488,22261929,916266
2013,Dummerston,Grand Total,953,1749,429,433,14,77,60988724,41647241,42564222,1937022
2013,Duxbury,Grand Total,606,1151,303,254,8,41,39249820,27631736,27629915,1299349
2013,East Haven,Grand Total,128,241,57,58,2,11,4806122,2788355,2783968,101561
2013,East Montpelier,Grand Total,1283,2455,604,574,13,92,86224587,60365709,60773699,2964726
2013,Eden,Grand Total,620,1156,243,294,10,73,22350598,12776734,12699790,471559
2013,Elmore,Grand Total,421,792,190,197,7,27,27555712,19283798,19966933,954418
2013,Enosburg,Grand Total,1359,2563,537,650,19,153,58500851,37152945,36915723,1588061
2013,Essex Junction,Grand Total,5959,10338,2118,3278,87,476,344570913,240607583,241478119,10588608
2013,Essex Town,Grand Total,4612,9400,2359,1912,49,292,368561942,268951251,271523688,13458420
2013,Fair Haven,Grand Total,1393,2548,495,687,21,190,52057545,31517919,31581797,1221717
2013,Fairfax,Grand Total,2361,4611,1102,1029,42,188,143392092,99738597,100257062,4433794
2013,Fairfield,Grand Total,952,1879,428,422,16,86,50104200,34189863,33988993,1564112
2013,Fairlee,Grand Total,585,996,213,305,20,47,28508906,19469891,19268505,844915
2013,Fayston,Grand Total,567,1093,275,243,17,32,51134328,38821963,39899641,1939129
2013,Ferrisburgh,Grand Total,1305,2371,589,623,21,72,76541224,52944816,53006333,2409524
2013,Fletcher,Grand Total,572,1172,299,220,12,41,35405111,24466633,24457124,1152536
2013,Franklin,Grand Total,941,1687,354,482,18,87,38683548,24955411,24754415,1007726
2013,Georgia,Grand Total,2138,4344,1071,862,28,177,127962431,87834459,89103263,3957324
2013,Glover,Grand Total,542,989,233,263,9,37,23499989,15361810,15338970,658855
2013,Goshen,Grand Total,70,164,40,41,0,8,4688347,2878923,2893332,128401.8271
2013,Grafton,Grand Total,291,532,145,132,3,11,16394177,10682898,10731517,466863
2013,Grand Isle,Grand Total,1117,2036,492,514,17,94,67707981,46900292,47444210,2260589
2013,Granville,Grand Total,160,271,59,82,5,14,6338149,3996080,3992982,171569
2013,Greensboro,Grand Total,383,694,160,189,6,28,19177224,12504144,12654239,649659
2013,Groton,Grand Total,465,904,213,212,4,36,18319694,10684636,10512540,398570
2013,Guildhall,Grand Total,117,199,53,52,4,8,5538615,3638957,3634103,151911
2013,Guilford,Grand Total,1036,1885,451,475,20,90,60909196,41892058,42818364,1854023
2013,Halifax,Grand Total,332,625,166,135,6,25,15536350,9692721,9691516,347788
2013,Hancock,Grand Total,171,292,57,92,2,20,6799724,4232428,4266915,174827
2013,Hardwick,Grand Total,1514,2745,540,784,21,169,54673366,33495110,33234553,1301805
2013,Hartford,Grand Total,5349,9286,1917,2782,107,543,284022691,194807082,196086970,8819538
2013,Hartland,Grand Total,1696,3099,752,767,33,144,99918383,68636992,69595224,3267502
2013,Highgate,Grand Total,1553,2993,680,680,24,169,72617710,47923798,47898083,2049906
2013,Hinesburg,Grand Total,2316,4457,1063,1050,46,157,168866425,121517635,120155419,5963187
2013,Holland,Grand Total,305,566,131,143,2,29,10158230,6399266,6247635,236187
2013,Hubbardton,Grand Total,295,531,128,142,4,21,14167161,8967354,8917334,352209
2013,Huntington,Grand Total,958,1872,470,403,18,67,58667711,40820682,40809355,1827284
2013,Hyde Park,Grand Total,1517,2761,619,739,26,133,73669011,48344562,49022142,2269751
2013,Ira,Grand Total,194,364,100,86,1,7,10656103,7000846,7120078,322329
2013,Irasburg,Grand Total,595,1142,269,252,11,63,22662042,14113238,14139325,590729
2013,Isle La Motte,Grand Total,256,443,106,121,11,18,11415555,7214159,7218097,263860
2013,Jamaica,Grand Total,467,825,178,242,7,40,19797189,12915692,12509936,462113
2013,Jay,Grand Total,255,463,96,130,3,26,11010414,6884921,6935296,277723
2013,Jericho,Grand Total,2085,4097,1024,898,27,136,160929172,117280939,119399914,6069987
2013,Jericho ID,Grand Total,437,928,256,157,3,21,36023553,26232054,26427930,1286386
2013,Johnson,Grand Total,1514,2605,478,815,31,190,57341851,33347877,35099425,1529028
2013,Killington,Grand Total,686,988,209,440,14,23,38468131,27838044,28321006,1127824
2013,Kirby,Grand Total,195,420,110,65,5,15,11342697,7507266,7573623,331851
2013,Landgrove,Grand Total,40,92,28,10,1,1,5514078,3605560,3823906,199487
2013,Leicester,Grand Total,486,902,227,228,5,26,22656913,14459243,14575761,658885
2013,Lemington,Grand Total,14,16,2,10,2,0,217662,60261,60261,2144
2013,Lincoln,Grand Total,627,1200,279,287,17,44,36904296,24031534,24243354,1159788
2013,Londonderry,Grand Total,960,1688,384,492,9,75,49419713,32327674,33296463,1573938
2013,Lowell,Grand Total,388,770,165,181,7,35,13136349,7335803,7306741,267096.4
2013,Ludlow,Grand Total,1110,1808,394,616,20,80,50472507,33300280,33472211,1406859
2013,Lunenburg,Grand Total,547,1031,259,223,13,52,18190602,10398403,10374542,393284.2079
2013,Lyndon,Grand Total,2586,4561,976,1303,39,268,99070743,59737432,60158356,2506781
2013,Maidstone,Grand Total,49,96,32,12,2,3,2442499,1698667,1686910,77793
2013,Manchester,Grand Total,2326,4009,882,1200,38,206,197046999,139924992,144977252,8256639
2013,Marlboro,Grand Total,421,768,187,193,8,33,23064062,14976729,15570301,705790
2013,Marshfield,Grand Total,722,1361,308,319,20,75,33840135,21876790,22096737,885344
2013,Mendon,Grand Total,567,999,242,277,6,42,40494980,29301611,30123323,1474637
2013,Middlebury,Grand Total,3416,5736,1199,1912,46,259,189029305,128200095,129356955,5734204
2013,Middlesex,Grand Total,850,1665,429,344,12,65,56050740,38863309,39167426,1778731
2013,Middletown Springs,Grand Total,406,754,189,184,4,29,15353134,9251564,9176185,343624.41
2013,Milton,Grand Total,5464,10253,2320,2528,93,523,301275492,205351874,205498165,9044181
2013,Monkton,Grand Total,867,1727,447,348,18,54,58309360,41293284,41938753,2115177
2013,Montgomery,Grand Total,557,1037,220,277,6,54,24842767,15785867,15689476,652905
2013,Montpelier,Grand Total,4289,7160,1416,2427,72,374,250184042,176545692,177295543,8413678
2013,Moretown,Grand Total,826,1502,374,394,13,45,51612467,37154245,37578549,1815900
2013,Morgan,Grand Total,320,585,153,137,4,26,13461604,8417305,8444241,362551
2013,Morristown,Grand Total,2736,4803,990,1433,49,264,145745419,92146937,94547796,4676024
2013,Mt. Holly,Grand Total,660,1172,297,305,9,49,30735189,20040555,20083048,789369
2013,Mt. Tabor,Grand Total,36,63,19,16,0,1,1119149,621938,608262,22220
2013,N. Bennington ID,Grand Total,608,1069,216,332,5,55,29483601,20099373,20358460,850146
2013,New Haven,Grand Total,899,1653,421,408,7,63,52210971,35248854,35650920,1675995
2013,Newark,Grand Total,244,460,105,120,2,17,9641160,5455274,5348765,207193
2013,Newbury,Grand Total,838,1531,363,396,11,68,36249212,23058729,23128093,974180
2013,Newfane,Grand Total,790,1460,378,345,9,58,39484163,26978877,27146823,1214350
2013,Newport City,Grand Total,2012,3497,664,1077,27,244,77682341,48467872,48520751,2015911
2013,Newport Town,Grand Total,856,1592,389,370,13,84,34541900,22019111,22230359,979536
2013,North Hero,Grand Total,479,848,233,213,4,29,29967181,20461530,20502094,885033
2013,Northfield,Grand Total,2225,3939,859,1146,39,181,107245652,70815717,70818517,3032399
2013,Norton,Grand Total,53,78,21,31,1,0,1691734,1052356,1101688,52571
2013,Norwich,Grand Total,1727,3364,816,755,42,114,204578139,154190725,161053998,9240613
2013,Orange,Grand Total,713,1329,283,351,6,73,29710832,18202380,18205189,736832
2013,Orleans,Grand Total,596,1006,153,338,13,92,18191317,10159839,10133064,374739
2013,Orwell,Grand Total,575,1105,285,244,9,37,25854672,16801444,16709041,702823
2013,Panton,Grand Total,282,532,135,125,2,20,16960767,11456848,11523607,541111
2013,Pawlet,Grand Total,699,1332,315,301,9,74,28132804,22833222,22617981,896676
2013,Peacham,Grand Total,332,635,168,142,3,19,25942273,18562606,18865907,928423
2013,Peru,Grand Total,199,384,94,93,3,9,14670823,9858564,10384170,470576
2013,Pittsfield,Grand Total,255,465,118,119,2,16,12935796,8706813,8801088,374007
2013,Pittsford,Grand Total,1426,2624,654,664,13,95,75231915,51019718,51372910,2337769
2013,Plainfield,Grand Total,776,1315,259,422,13,82,37194058,25104863,25407673,1154853
2013,Plymouth,Grand Total,265,449,121,124,2,18,14252554,9412847,9575545,418153
2013,Pomfret,Grand Total,427,746,198,191,13,25,33297413,23401742,24042326,1221653
2013,Poultney,Grand Total,1464,2612,599,733,25,107,63658345,39042175,39813113,1621736
2013,Pownal,Grand Total,1448,2735,649,622,34,143,62350770,40835967,41059734,1146671
2013,Proctor,Grand Total,871,1602,349,422,14,86,41032411,26672956,26623474,1113936
2013,Putney,Grand Total,1225,2084,441,654,19,111,60471856,42432339,43065345,1989728
2013,Randolph,Grand Total,2195,3920,838,1104,42,211,102862583,67092961,67101879,2983076
2013,Reading,Grand Total,355,662,164,154,6,31,18237848,11348181,11369676,469434
2013,Readsboro,Grand Total,330,614,142,148,11,29,15330658,9681071,9726416,231467
2013,Richford,Grand Total,1017,1968,400,472,7,138,35875826,20645984,20518020,791026
2013,Richmond,Grand Total,2102,3983,967,959,25,151,170894706,127448181,129732194,7152860
2013,Ripton,Grand Total,287,506,124,141,4,18,23553596,15470017,16203250,962327
2013,Rochester,Grand Total,564,963,218,284,10,52,25283049,17421747,17577892,760368
2013,Rockingham,Grand Total,2187,4004,790,1101,34,262,93568530,59157191,59296852,2543983
2013,Roxbury,Grand Total,317,576,133,138,8,38,15118956,9631085,9635386,412073
2013,Royalton,Grand Total,1253,2127,456,667,14,116,53053929,34423635,34214204,1439094
2013,Rupert,Grand Total,309,574,157,131,4,17,22152969,12706378,12796019,634160
2013,Rutland City,Grand Total,8042,13384,2445,4603,132,862,337784484,218154241,218696942,9654990
2013,Rutland Town,Grand Total,2123,3699,915,1038,27,143,144552231,105247206,107127489,5567432
2013,Ryegate,Grand Total,526,1021,254,219,6,47,25965157,17309388,17256136,869807
2013,Salisbury,Grand Total,544,1036,243,251,11,39,28466421,18468031,18121830,784138
2013,Sandgate,Grand Total,158,291,68,78,3,9,8795935,5720281,5640089,232366
2013,Shaftbury ID,Grand Total,221,469,124,73,0,24,13362105,9087665,9054929,372205
2013,Shaftsbury,Grand Total,1346,2590,661,566,21,98,81853540,56373794,57233312,2621024
2013,Sharon,Grand Total,724,1371,316,336,11,61,40093018,26631483,27135989,1239366
2013,Sheffield,Grand Total,326,630,147,134,3,42,13042861,7730684,7678648,320416
2013,Shelburne,Grand Total,3797,7141,1710,1797,42,248,473204467,358633627,374925886,23843361
2013,Sheldon,Grand Total,1036,1996,431,459,19,127,51948302,34198788,34521874,1483621
2013,Shoreham,Grand Total,596,1109,285,267,5,39,33591147,23518905,24312687,1142301
2013,Shrewsbury,Grand Total,560,1023,282,248,11,19,35363715,24568180,25010709,1214226
2013,South Burlington,Grand Total,9930,16851,3541,5574,135,680,794795470,601764464,604510390,33281615
2013,South Hero,Grand Total,897,1608,415,429,8,45,73372488,53671537,54555675,2905699
2013,Springfield,Grand Total,4318,7807,1685,2063,74,496,188651348,120810647,121401310,5092256
2013,St. Albans City,Grand Total,3289,5887,1025,1794,55,415,146202299,95537271,96063005,4242395
2013,St. Albans Town,Grand Total,3158,6002,1316,1502,42,298,179706471,123224887,123329152,5642571
2013,St. George,Grand Total,353,632,138,170,10,35,21048834,14419636,14488027,647178
2013,St. Johnsbury,Grand Total,3254,5997,1204,1617,44,389,140550873,89149864,89204269,3900804
2013,Stamford,Grand Total,373,739,201,143,6,23,21973605,14815484,14878696,255795.12
2013,Stannard,Grand Total,86,177,41,34,0,11,3357216,1915489,1908677,68371.5738
2013,Starksboro,Grand Total,826,1584,362,385,13,66,44753051,29888452,29251697,1270260
2013,Stockbridge,Grand Total,357,642,159,176,3,19,17768957,11689936,11563925,474015
2013,Stowe,Grand Total,2739,4632,990,1547,58,144,272516001,205570834,212942767,12436942
2013,Strafford,Grand Total,557,1039,267,246,8,36,39149098,28260667,28829368,1491296
2013,Stratton,Grand Total,164,254,60,96,5,3,14181291,10273609,11436245,579919
2013,Sudbury,Grand Total,262,474,122,114,8,18,14377611,9642581,9663300,442284
2013,Sunderland,Grand Total,433,848,222,182,4,25,24932121,16618777,16682644,713431
2013,Sutton,Grand Total,455,887,218,177,13,47,17018605,11069374,11135691,470770
2013,Swanton,Grand Total,3327,6215,1373,1550,34,370,171232812,114889452,115725360,4939570
2013,Thetford,Grand Total,1371,2576,652,591,30,98,93887713,66820934,67738568,3385602
2013,Tinmouth,Grand Total,249,486,124,99,4,22,13233127,8171887,8380630,356793
2013,Topsham,Grand Total,558,1012,231,263,12,52,21370762,12687365,12556671,483174
2013,Townshend,Grand Total,561,1008,235,267,11,48,28342332,18024601,18150679,790953
2013,Troy,Grand Total,785,1448,302,385,10,88,27782092,16395306,16295175,658200
2013,Tunbridge,Grand Total,650,1182,273,311,17,49,30210602,20995119,21197941,973738
2013,Underhill ID,Grand Total,341,672,170,150,2,19,21684559,15054573,15074754,671768.66
2013,Underhill Town,Grand Total,1170,2366,651,455,11,53,100831948,74335892,75161876,3958061
2013,Vergennes,Grand Total,1435,2479,499,764,16,156,66304317,43556156,43662555,1891687
2013,Vernon,Grand Total,1018,1943,460,451,18,89,57905110,39451290,39569040,1651658
2013,Vershire,Grand Total,354,617,140,177,3,34,15563646,9867811,9882820,370448
2013,Victory,Grand Total,24,33,5,16,0,3,219765,24563,21741,853
2013,Waitsfield,Grand Total,1045,1828,418,536,23,68,126253732,94828249,98664380,3725748
2013,Walden,Grand Total,447,887,205,189,4,49,18840195,11434047,11443288,467187
2013,Wallingford,Grand Total,1059,1942,493,486,12,68,54554591,37237377,37416139,1688725
2013,Waltham,Grand Total,202,380,103,86,4,9,13447000,9638520,9679571,473942
2013,Wardsboro,Grand Total,360,680,154,171,5,30,16041025,9878170,9878813,388315
2013,Warren,Grand Total,849,1506,323,436,18,72,64685775,55411177,56267862,3306902
2013,Washington,Grand Total,969,1531,288,568,20,93,38030468,23861093,23878008,929744
2013,Waterbury,Grand Total,2801,5019,1144,1407,51,199,203245401,150432291,149450027,7233708
2013,Waterford,Grand Total,630,1271,317,259,4,50,34807907,23190297,23299825,1002775
2013,Waterville,Grand Total,367,671,157,162,11,37,15366583,9782934,9753948,402362
2013,Weathersfield,Grand Total,1353,2433,637,609,12,95,66836834,44376633,45281138,2048527
2013,Wells,Grand Total,547,985,238,252,15,42,23719028,15046429,14962426,531434
2013,Wells River,Grand Total,285,485,78,155,8,44,8917454,5098993,5070438,199115
2013,West Fairlee,Grand Total,278,523,122,118,9,29,12426180,7740456,7704035,319486
2013,West Haven,Grand Total,123,227,61,47,3,12,5841363,3800754,3778572,177196.9149
2013,West Rutland,Grand Total,1222,2147,448,627,17,130,52146213,32969725,33046421,1326915
2013,West Windsor,Grand Total,535,970,264,243,7,21,41745333,31289028,31970328,1580034
2013,Westfield,Grand Total,264,467,122,122,4,16,12383724,7979270,8024649,366023
2013,Westford,Grand Total,1017,1962,489,452,17,59,76127814,55467714,56730160,2716996
2013,Westminster,Grand Total,1335,2468,598,616,22,99,72564869,50470682,49456213,2283251
2013,Westmore,Grand Total,161,295,83,57,6,15,8615921,5682797,5747597,271312
2013,Weston,Grand Total,294,505,133,143,4,14,29632560,21707101,23579523,911791
2013,Weybridge,Grand Total,398,770,198,170,7,23,35445288,25451639,26033893,1399735
2013,Wheelock,Grand Total,315,605,147,143,3,22,12909020,7725588,7745001,335149
2013,Whiting,Grand Total,237,432,102,112,3,20,9418477,5810983,5786321,231313
2013,Whitingham,Grand Total,598,1143,281,256,9,52,28931529,18060870,18086363,704651
2013,Williamstown,Grand Total,1684,3171,725,768,23,168,74948898,48451192,48421446,2012089
2013,Williston,Grand Total,4652,8818,2129,2178,57,288,385926157,286660367,292070405,15467377
2013,Wilmington,Grand Total,1069,1862,399,552,26,92,49943623,32559497,33323425,1379427
2013,Windham,Grand Total,772,1152,151,495,24,102,21996802,12554112,12558864,437672
2013,Windsor,Grand Total,2235,3817,708,1242,40,245,89959054,58121808,58256828,2366941
2013,Winhall,Grand Total,396,730,187,179,16,14,29081245,21303956,21845980,1004810
2013,Winooski,Grand Total,3773,5980,924,2438,62,349,151666775,98963348,99172279,4212851
2013,Wolcott,Grand Total,840,1612,348,387,8,97,33586443,20366009,20297469,792681
2013,Woodbury,Grand Total,440,782,182,217,16,25,20847870,14330263,14336246,612282
2013,Woodford,Grand Total,157,279,69,78,0,10,6590492,4089715,4095068,135161
2013,Woodstock,Grand Total,1781,2940,677,950,35,119,116178118,82894405,86062528,4389200
2013,Worcester,Grand Total,493,924,222,221,11,39,25545361,17009229,17025867,790926
2014,Addison,Grand Total,1883,2979,497,1187,47,152,79253080.59,51838962,51863443,2116437.879
2014,Albany,Grand Total,451,839,192,203,7,49,16967276.01,10045598,10007627,386001.573
2014,Alburgh,Grand Total,993,1824,431,453,19,90,44418393.02,32768854,33023945,1476072.485
2014,Andover,Grand Total,245,433,119,105,10,11,14537755,9587099,9595761,358470.6098
2014,Arlington,Grand Total,1327,2403,558,636,18,115,70938211.02,47857741,48624767,2116205.956
2014,Athens,Grand Total,161,297,69,81,2,9,6267308.01,3677833,3666496,141421.081
2014,Bakersfield,Grand Total,642,1250,298,281,11,52,34238931,22914380,22647277,966028.301
2014,Baltimore,Grand Total,122,231,58,51,2,11,5893577,3828423,3824843,160310.3408
2014,Barnard,Grand Total,459,839,218,215,6,20,37924652.01,27739435,29641340,1732947.627
2014,Barnet,Grand Total,813,1573,372,353,18,70,40690640,26467906,26601459,1160207.503
2014,Barre City,Grand Total,4267,7161,1204,2506,66,491,164505148.7,105812343.3,105087643.3,4256954.25
2014,Barre Town,Grand Total,4206,7715,1865,1937,66,338,243495553.1,168450379.5,168684053.5,7708147.272
2014,Barton,Grand Total,874,1589,340,418,15,101,38746748.03,25980994,25733467,1331909.873
2014,Belvidere,Grand Total,175,323,67,89,3,16,7067500,4382391,4370987,180348
2014,Bennington,Grand Total,7180,12486,2217,3897,117,949,312050809.6,202109263.7,204062670.7,8371758.256
2014,Benson,Grand Total,477,874,208,232,8,29,22727056.01,15153170,15248415,568464.7365
2014,Berkshire,Grand Total,665,1350,295,283,8,79,32694430,21523332,21605665,948219.9336
2014,Berlin,Grand Total,1295,2342,515,617,20,143,91316508.43,65345211,67003324,3299446.625
2014,Bethel,Grand Total,1027,1878,416,489,21,101,48496936.05,31098767,30986347,1278513.863
2014,Bloomfield,Grand Total,88,152,42,35,3,8,3587517.01,2167080,2139451,78745.5155
2014,Bolton,Grand Total,591,1077,253,282,16,40,37777279,26922289,26553296,1230332.243
2014,Bradford,Grand Total,1366,2458,497,670,21,178,64871554.03,44986694,45514138,2177838.614
2014,Braintree,Grand Total,567,1039,252,256,7,52,24526494.02,16661987,16574824,678251.9316
2014,Brandon,Grand Total,2063,3669,799,1032,47,185,95584170.05,63390664,62856945,2792239.107
2014,Brattleboro,Grand Total,5988,9847,1764,3447,116,661,292428157.3,197234783.9,198265535.9,8913994.755
2014,Bridgewater,Grand Total,471,788,196,228,16,31,29027602.01,21755723,21932675,1071911.195
2014,Bridport,Grand Total,623,1098,258,313,12,40,33668412,23404002,23502279,1051535.257
2014,Brighton,Grand Total,515,917,209,247,8,51,16204613,9332851,9273285,350772.1158
2014,Bristol,Grand Total,1919,3386,731,987,34,167,98049376.03,66263689,66303155,2930845.395
2014,Brookfield,Grand Total,610,1120,290,271,12,37,35999711.02,24515729.01,25297822.01,1237855.024
2014,Brookline,Grand Total,245,493,123,102,2,18,12832217.01,8310740,8247095,334249.2605
2014,Brownington,Grand Total,400,802,196,164,5,35,15971648,9238423,9191393,345273.4431
2014,Brunswick,Grand Total,24,35,7,13,1,3,251981,51021,51021,1809
2014,Burke,Grand Total,814,1524,349,369,14,82,36459482.01,23014635,23027655,907577.4613
2014,Burlington,Grand Total,18647,28409,4721,12515,259,1152,1061985381,771678603,781251132,40449904.28
2014,Cabot,Grand Total,649,1281,298,280,6,65,27341857.01,17428062,17317103,705871.6147
2014,Calais,Grand Total,827,1519,358,388,14,67,57076342.02,41899964,39705536,2132286.311
2014,Cambridge,Grand Total,1954,3505,766,982,38,168,104094994,71371307,71558590,3074990.281
2014,Canaan,Grand Total,407,760,191,168,10,38,22530426.4,15552407,15667534,922128.5805
2014,Castleton,Grand Total,1863,3179,746,933,38,146,91680700.12,60736785,61179868,2584700.35
2014,Cavendish,Grand Total,642,1140,262,318,16,46,30801073,20440947,19967316,859252.964
2014,Charleston,Grand Total,491,873,203,235,13,40,16649177,9667650,9553501,363443.9838
2014,Charlotte,Grand Total,1923,3777,970,822,24,107,266988944.2,227168816,234641768,14744841.29
2014,Chelsea,Grand Total,582,1090,256,277,5,44,29485630,19588289,19456261,838622.3994
2014,Chester,Grand Total,1514,2709,626,713,35,140,70550257.04,47722608,47650450,2068540.238
2014,Chittenden,Grand Total,2979,4243,592,2133,62,192,139008230.4,94129458.29,95517242.29,4356800.607
2014,Clarendon,Grand Total,1352,2337,545,684,23,100,64764837.01,42621295,42616447,1855745.129
2014,Colchester,Grand Total,8326,14575,3170,4327,117,712,555984395.4,396780328.9,400181742.9,19187845.57
2014,Concord,Grand Total,608,1088,223,297,7,81,21210830.02,12044663,11999822,457097.0052
2014,Corinth,Grand Total,692,1244,285,334,9,64,29525427.03,18509292,18386267,741185.6247
2014,Cornwall,Grand Total,563,1101,291,235,6,31,56698231,42349435,43111278,2394362.039
2014,Coventry,Grand Total,475,947,231,197,1,46,22345870.01,14341722,14220973,630211.4155
2014,Craftsbury,Grand Total,617,1074,246,319,9,43,28221492,18245379,18186291,855805.0984
2014,Danby,Grand Total,627,1163,275,278,6,68,27752360.01,17780764,17786891,732068.2282
2014,Danville,Grand Total,1179,2161,532,536,19,92,68137582.01,47784384,47972211,2387534.983
2014,Derby,Grand Total,2352,4314,989,1093,34,236,116231938,78807941,79689091,3809273.266
2014,Dorset,Grand Total,1029,1866,449,482,24,74,93334022.01,69358335,71789398,3454732.554
2014,Dover,Grand Total,737,1186,263,405,19,50,34523427,24890154,24817098,1007828.428
2014,Dummerston,Grand Total,939,1701,420,444,12,63,64289514,45055690,45691460,2094078.978
2014,Duxbury,Grand Total,617,1183,306,263,13,35,43136817.02,30784220,30715052,1447504.374
2014,East Haven,Grand Total,138,255,55,67,1,15,5399364,3209821,3204104,118993.5681
2014,East Montpelier,Grand Total,1298,2447,596,589,17,96,92364811,66387198,67072958,3414016.543
2014,Eden,Grand Total,660,1175,240,332,11,77,24481353.02,14438439,14338486,535700.0986
2014,Elmore,Grand Total,428,798,202,196,7,23,30639174,21977001,22121160,1078091.961
2014,Enosburg,Grand Total,1384,2560,533,672,24,155,65608929.03,43603684,41887487,2009579.704
2014,Essex Junction,Grand Total,6162,10644,2172,3398,88,504,368728148.1,261913312,262334551,11799041.55
2014,Essex Town,Grand Total,4598,9353,2351,1908,46,293,385568222,284658916,288362773,14840853.56
2014,Fair Haven,Grand Total,1378,2503,491,672,29,186,54682333.02,33889347,33757347,1317953.074
2014,Fairfax,Grand Total,2386,4653,1118,1042,50,176,150371313.7,105340498,105573820,4708400.947
2014,Fairfield,Grand Total,962,1849,422,433,17,90,51888450.01,35766289,35712890,1648115.689
2014,Fairlee,Grand Total,565,951,205,295,17,48,30407477,20904714,20951395,893770.7283
2014,Fayston,Grand Total,600,1109,276,269,18,37,75555617,61883622,55054797,3114216.437
2014,Ferrisburgh,Grand Total,1317,2371,601,610,21,85,84547075.01,59836951,60091557,2835054.169
2014,Fletcher,Grand Total,603,1223,307,232,16,48,37428867,25607438,25718126,1202386.38
2014,Franklin,Grand Total,946,1680,351,499,11,85,41594275.04,27399335,27159161,1146566.402
